CID,Decline,Defect,Profit,Revenue,Balance,NetRev,FeeRev,ODFeeRev,Cost,Xsell
3323,1,0,15.07,20.74,3591.15,19.24,1.5,0,-5.67,1
3324,1,0,84.3,91.27,29.6,0.16,91.11,72,-6.97,2
3325,1,0,32.52,46.9,403.67,2.13,44.77,0,-14.38,2
3326,1,0,2.26,7.7,145.77,0.79,6.91,0,-5.44,2
3327,1,0,3.25,23.77,639.11,3.43,20.34,0,-20.52,1
3328,1,0,107.96,123.15,829.8,4.45,118.7,27,-15.19,1
3329,1,0,4.97,28.71,139.36,0.71,28,0,-23.74,2
3330,1,0,66.97,73.17,-5.84,-0.03,73.2,70,-6.2,1
3331,1,1,187.63,198.6,244.77,1.32,197.28,168,-10.97,1
3332,1,0,24.13,52.95,6119.2,27.74,25.21,0,-28.82,2
3333,1,0,59.98,77.18,-113.14,-0.61,77.79,50,-17.2,2
3334,1,0,46.21,63.2,747.58,4.72,58.48,24,-16.99,4
3335,1,0,12.9,17.48,3251.09,17.43,0.05,0,-4.58,1
3336,1,0,45.74,60.73,7317.87,39.22,21.51,0,-14.99,2
3337,1,0,33.99,38.22,7129.21,38.22,0,0,-4.23,1
3338,1,0,-4.35,0.08,14.22,0.08,0,0,-4.43,1
3339,1,0,25,33.61,1329.34,7.12,26.49,0,-8.61,1
3340,1,0,70.31,77.47,82.79,0.44,77.03,63,-7.16,2
3341,1,0,119.1,128.58,301.71,1.62,126.96,69,-9.48,1
3342,1,0,-0.28,7.69,1479.81,7.69,0,0,-7.97,2
3343,1,0,39.37,59.39,3573.75,19.16,40.23,0,-20.02,1
3344,0,0,-2.21,9.01,806.48,4.32,4.69,0,-11.22,1
3345,0,0,6.59,23.72,1316.28,6.72,17,0,-17.13,2
3346,1,0,193.3,200.98,630.96,3.38,197.6,171,-7.68,2
3347,1,0,328.22,349.13,334.1,1.78,347.35,294,-20.91,2
3348,1,0,-1.96,2.82,550.55,2.82,0,0,-4.78,2
3349,1,0,61.05,78.24001,751.56,3.8,74.44,0,-17.19,2
3350,1,0,0.43,8.16,401.5,2.16,6,0,-7.73,2
3351,1,0,8.51,20.86,3387.53,17.86,3,0,-12.35,6
3352,1,0,5.4,13.16,907.61,4.86,8.3,0,-7.76,1
3353,1,0,117.87,123.23,28.42,0.16,123.07,117,-5.36,2
3354,1,0,5.86,24.3,2171.8,11.33,12.97,0,-18.44,2
3355,1,0,43.88,57.91,2982.91,14.64,43.27,30,-14.03,2
3356,1,0,485.91,498.4,597.84,3.2,495.2,486,-12.49,3
3357,1,0,8.969999,32.6,1724.63,8.67,23.93,0,-23.63,2
3358,1,0,-2.88,2.92,188.26,1.01,1.91,0,-5.8,2
3359,1,0,21.93,31.29,4863.25,25.57,5.72,0,-9.36,3
3360,1,0,43.56,54.71,4430.48,22.5,32.21,0,-11.15,2
3361,1,0,41.46,51.4,3694.29,18.18,33.22,0,-9.94,2
3362,1,0,2.58,13.86,1596.4,8.32,5.54,0,-11.28,1
3363,1,0,2.75,9.56,193.25,1.03,8.53,0,-6.81,2
3364,1,0,32.94,43.15,215.87,1.12,42.03,30,-10.21,2
3365,0,0,25.91,32.89,3859.23,19.47,13.42,0,-6.98,2
3366,1,0,2.42,14.27,1355.67,7.27,7,0,-11.85,1
3367,1,0,169.42,176.91,20606.99,110.45,66.46,0,-7.49,1
3368,1,0,8.8,17.09,528.52,2.83,14.26,0,-8.29,2
3369,1,0,11.48,19,632.13,3.39,15.61,0,-7.52,1
3370,1,0,20.04,30.06,953.68,5.11,24.95,0,-10.02,2
3371,0,0,13.06,22.93,1242.3,6.66,16.27,0,-9.87,1
3372,1,0,12.05,22.12,990.03,5.3,16.82,0,-10.07,1
3373,0,0,23.21,30.21,4818.71,25.21,5,0,-7,1
3374,1,0,321.24,334.01,105.09,0.56,333.45,321,-12.77,1
3375,1,1,53.28,63.86,77.43,0.42,63.44,36,-10.58,2
3376,1,0,16.48,25.62,4242.51,20.53,5.09,0,-9.139999,2
3377,1,0,25.32,32.44,529.89,2.73,29.71,0,-7.12,2
3378,1,1,-3.46,0.49,-2.05,-0.01,0.5,0,-3.95,1
3379,1,0,85.15,99.93,3906.28,20.15,79.78,0,-14.78,1
3380,1,0,53.96,74.91,872.91,4.37,70.54,0,-20.95,2
3381,1,0,0.18,8.88,724.5,3.88,5,0,-8.7,2
3382,1,0,11.91,18.04,10.18,0.04,18,18,-6.13,2
3383,0,0,-0.86,0.04,6.45,0.04,0,0,-0.9,1
3384,1,0,14.85,28.5,2751.47,14.68,13.82,0,-13.65,2
3385,1,0,-3.49,5.69,34.22,0.19,5.5,0,-9.18,1
3386,1,0,38.79,44.71,851.29,4.56,40.15,0,-5.92,2
3387,1,0,24.49,31.96,483.32,2.55,29.41,0,-7.47,2
3388,1,1,130.98,138.03,-11.8,-0.06,138.09,135,-7.05,1
3389,1,0,-12.72,0.52,107.51,0.52,0,0,-13.24,1
3390,1,0,1.65,9.370001,266.73,1.38,7.99,0,-7.72,2
3391,1,0,8.429999,15.28,354.88,1.91,13.37,0,-6.85,2
3392,1,0,-0.5,9.83,630.76,3.38,6.45,0,-10.33,1
3393,1,0,89.26,107.26,415.72,2.23,105.03,87,-18,3
3394,1,0,47.4,57.48,4109.93,21.97,35.51,0,-10.08,2
3395,1,0,2.27,17.54,351.71,1.85,15.69,0,-15.27,2
3396,1,0,185.23,199.4,280.22,1.5,197.9,150,-14.17,2
3397,1,0,118.99,133.52,381.92,2.04,131.48,60,-14.53,2
3398,1,0,107.16,112.23,156.01,0.83,111.4,90,-5.07,3
3399,0,0,2.66,10.13,416.13,2.23,7.9,0,-7.47,1
3400,1,1,74.62,83.38,54.49,0.29,83.09,66,-8.76,1
3401,1,0,35.21,47.49,2469.56,13.07,34.42,0,-12.28,4
3402,1,1,-4.14,3.33,67.32,0.33,3,0,-7.47,1
3403,1,0,5.45,12.99,475.62,2.55,10.44,0,-7.54,1
3404,1,0,9.8,26.89,735.28,3.94,22.95,0,-17.09,1
3405,1,0,34.82,43.15,5096.08,24.94,18.21,0,-8.33,2
3406,1,0,-1.17,0.05,9.68,0.05,0,0,-1.22,1
3407,1,0,20.39,25.47,3557.35,19.07,6.4,0,-5.08,1
3408,0,0,16.62,25.7,2066.6,10.01,15.69,0,-9.08,3
3409,1,0,5.79,17.12,1178.31,5.68,11.44,0,-11.33,2
3410,0,0,6.66,19.58,2027.91,10.17,9.41,0,-12.92,2
3411,1,0,1.24,6.69,231.31,1.24,5.45,0,-5.45,2
3412,0,0,12.25,19.05,410.72,2.2,16.85,0,-6.8,2
3413,0,0,12.56,28.33,3763.13,18.49,9.84,0,-15.77,4
3414,1,0,26.72,37.07,164.74,0.88,36.19,0,-10.35,2
3415,1,0,10.57,14.04,1372.31,6.79,7.25,0,-3.47,1
3416,1,0,-6.73,2,278.04,1.48,0.52,0,-8.73,2
3417,1,0,66.69,83.4,550.8,2.96,80.44,68,-16.71,2
3418,0,0,-0.01,11.94,783.73,4.14,7.8,0,-11.95,2
3419,1,0,7.26,17.67,31.13,0.17,17.5,0,-10.41,1
3420,1,0,8.46,17.08,2901.5,15.5,1.58,0,-8.62,6
3421,1,0,31.67,50.27,595.8,3.19,47.08,0,-18.6,2
3422,0,0,2.46,6.56,289.36,1.56,5,0,-4.1,1
3423,1,0,10.22,18.36,1077.19,5.78,12.58,0,-8.14,1
3424,1,0,6.49,18.22,134.48,0.72,17.5,0,-11.73,1
3425,1,0,78.12,83.93,4222.66,22.63,61.3,0,-5.81,1
3426,1,0,39.11,47.3,1286.59,6.71,40.59,0,-8.19,2
3427,1,0,43.77,53.9,626.21,3.36,50.54,0,-10.13,1
3428,0,0,53.69,65.45,1276.6,6.82,58.63,24,-11.76,2
3429,1,0,-3.34,0.05,10.44,0.05,0,0,-3.39,1
3430,1,0,23.3,36.44,234.99,1.26,35.18,24,-13.14,2
3431,1,0,136.51,144.78,7055.66,30.06,114.72,0,-8.27,2
3432,1,0,17.56,31.92,3376.9,16.92,15,0,-14.36,3
3433,1,0,18.58,30.65,1147.54,6.14,24.51,0,-12.07,2
3434,1,0,98.12,107.4,2235.9,10.46,96.94,60,-9.28,2
3435,0,0,22.03,30.1,1138.06,6.1,24,18,-8.07,1
3436,1,0,4.66,11.72,808.3,4.27,7.45,0,-7.06,2
3437,1,0,1.05,9.44,391.46,2.1,7.34,0,-8.39,2
3438,1,0,21.43,29.32,1499.37,7.79,21.53,0,-7.89,2
3439,1,0,6.99,15.12,947.2,5,10.12,0,-8.13,2
3440,1,0,3.65,7.72,51.13,0.27,7.45,0,-4.07,2
3441,1,0,20.66,30.63,525.82,2.82,27.81,0,-9.97,2
3442,1,0,57.5,69.35,1199.64,6.44,62.91,0,-11.85,2
3443,1,0,3.64,24.27,1675.28,8.77,15.5,0,-20.63,6
3444,1,0,238.87,249.27,624.5,3.35,245.92,195,-10.4,2
3445,1,0,2.88,12.23,568.89,3.05,9.18,0,-9.349999,2
3446,1,0,40.07,57.85,10895.79,29.93,27.92,0,-17.78,3
3447,1,0,10.59,15.82,2598.91,13.08,2.74,0,-5.23,2
3448,0,0,54.11,74.06,4508.46,24.16,49.9,0,-19.95,1
3449,1,0,18.12,33.23,4913.91,33.23,0,0,-15.11,3
3450,1,0,3.96,11.64,444.65,2.38,9.26,0,-7.68,2
3451,0,0,1.26,20.86,1340.69,7.06,13.8,0,-19.6,2
3452,1,0,2.76,8.01,265.57,1.42,6.59,0,-5.25,2
3453,1,0,77.56,85.67,502.34,2.7,82.97,60,-8.11,2
3454,1,0,40.03,53.34,7794.89,52.6,0.74,0,-13.31,2
3455,1,0,15.69,27.64,3024.35,14.81,12.83,0,-11.95,2
3456,1,1,26.6,40.82,549.15,2.87,37.95,30,-14.22,1
3457,1,0,13.15,22.16,897.25,4.75,17.41,0,-9.01,2
3458,1,0,2.47,10.57,970.4,5.2,5.37,0,-8.1,1
3459,0,0,18.35,47.26,1757.37,9.42,37.84,0,-28.91,4
3460,1,0,2.35,9.77,375.81,2.01,7.76,0,-7.42,2
3461,1,0,26.64,37.16,1157.08,6.02,31.14,0,-10.52,2
3462,0,1,11.44,16.44,1014.89,5.44,11,0,-5,1
3463,1,0,5.82,14.5,189.32,0.99,13.51,0,-8.68,2
3464,1,0,21.61,28.05,169.49,0.91,27.14,18,-6.44,2
3465,1,0,48.22,56.54,185.57,1,55.54,52,-8.32,1
3466,1,1,42.34,49.73,114.21,0.61,49.12,45,-7.39,1
3467,1,1,-5.44,3.1,43.62,0.2,2.9,0,-8.54,1
3468,0,0,10.32,15.95,965.69,5.17,10.78,0,-5.63,1
3469,1,0,11.72,24.09,684.13,3.6,20.49,0,-12.37,2
3470,1,0,33.63,44.15,590.94,3.15,41,28,-10.52,2
3471,1,0,-3.4,0.55,9.6,0.05,0.5,0,-3.95,2
3472,1,0,68.9,78.08,715.65,3.85,74.23,54,-9.18,1
3473,0,0,27.77,33.9,5790.02,29.33,4.57,0,-6.13,2
3474,0,0,-5.87,8.29,982.67,5.29,3,0,-14.16,2
3475,0,0,86.75,112.49,20621.29,99.15,13.34,0,-25.74,4
3476,0,0,7.65,16.68,3079.78,14.99,1.69,0,-9.03,1
3477,1,0,-0.91,7.18,410.5,2.2,4.98,0,-8.09,2
3478,1,0,25.1,45.53,724.83,3.6,41.93,0,-20.43,2
3479,0,0,7.94,18.3,1342.78,6.67,11.63,0,-10.36,2
3480,1,0,3.96,11.13,98.04,0.53,10.6,0,-7.17,1
3481,1,0,18.27,30.81,1402.92,7.53,23.28,0,-12.54,1
3482,0,0,4.99,11.3,999.6,5.36,5.94,0,-6.31,1
3483,1,0,5.89,14.21,1321.86,7.09,7.12,0,-8.32,1
3484,1,0,27.64,34.54,5153.35,27.62,6.92,0,-6.9,1
3485,1,1,97.88,106.72,712.24,3.83,102.89,90,-8.84,1
3486,0,1,1.25,6.97,-5.88,-0.03,7,0,-5.72,2
3487,0,0,119.27,132.08,14869.94,108.52,23.56,0,-12.81,2
3488,0,0,44.39,63,2860.83,14.96,48.04,15,-18.61,2
3489,1,0,16.47,30.77,1996.33,10.71,20.06,0,-14.3,1
3490,1,0,-4.55,9.320001,1598.01,8.43,0.89,0,-13.87,2
3491,1,0,4.44,20.79,1328.19,6.55,14.24,0,-16.35,6
3492,1,0,30.51,39.06,1277.1,6.84,32.22,0,-8.55,1
3493,1,0,11.05,23.14,750.16,3.79,19.35,0,-12.09,2
3494,1,0,145.38,156.18,523.76,2.66,153.52,60,-10.8,2
3495,1,0,7.97,18.28,144.03,0.78,17.5,0,-10.31,1
3496,1,0,1.9,4,193.42,1,3,0,-2.1,2
3497,1,0,-2.45,5.91,481.58,2.52,3.39,0,-8.36,2
3498,1,0,6.13,14.13,1691.54,9.05,5.08,0,-8,2
3499,1,0,6.91,19.02,1562.05,8.08,10.94,0,-12.11,2
3500,1,0,12.55,20.16,1432.06,7.56,12.6,0,-7.61,2
3501,1,0,77.07,87.02,293.55,1.57,85.45,78,-9.95,1
3502,1,0,96.16,113.68,693.73,3.7,109.98,72,-17.52,4
3503,1,0,55.35,78.98,678.78,3.64,75.34,24,-23.63,1
3504,1,0,61.67,70.06,250.97,1.34,68.72,57,-8.39,2
3505,1,1,9.68,20.43,960.7,5.14,15.29,0,-10.75,1
3506,1,1,106.49,113.73,-51.27,-0.27,114,108,-7.24,2
3507,0,0,24.37,38.05,1826.65,9.38,28.67,0,-13.68,2
3508,1,0,125.76,143.78,7089.79,38,105.78,0,-18.02,2
3509,1,0,28.38,50.54,2226.23,11.71,38.83,0,-22.16,4
3510,1,0,13.85,65.57,1231.43,6.6,58.97,78,-51.72,12
3511,1,0,17.06,24.26,260.58,1.39,22.87,0,-7.2,1
3512,1,0,38.32,52.82,219.28,1.18,51.64,42,-14.5,2
3513,0,0,25.19,32.13,3874.06,20.77,11.36,0,-6.94,2
3514,1,0,29.58,54.7,3366.8,16.29,38.41,0,-25.12,3
3515,1,0,-4.06,8.42,291.24,1.51,6.91,0,-12.48,2
3516,1,0,-29.52,9.610001,843.93,4.37,5.24,0,-39.13,2
3517,1,0,8.74,22.26,173.81,0.93,21.33,0,-13.52,2
3518,1,0,1.92,8.91,1922.69,8.91,0,0,-6.99,1
3519,1,0,55.31,61.24,43.11,0.24,61,54,-5.93,2
3520,1,0,-2.35,1.6,26.88,0.15,1.45,0,-3.95,1
3521,1,0,7.93,15.49,956.72,5.12,10.37,0,-7.56,2
3522,1,0,-6.6,3.94,761.63,3.94,0,0,-10.54,2
3523,1,0,1.77,12.08,292.12,1.57,10.51,0,-10.31,2
3524,1,0,61.45,75.75,1709.54,8.91,66.84,0,-14.3,2
3525,0,0,33.51,43.3,5174.8,26.95,16.35,0,-9.790001,2
3526,1,0,3.19,18.59,1499.63,8.05,10.54,0,-15.4,1
3527,1,0,5.75,12.97,1662.77,8.88,4.09,0,-7.22,2
3528,1,0,-2.99,9.4,218.52,1.08,8.32,0,-12.39,2
3529,1,0,63.51,87.25,799.13,4.19,83.06,30,-23.74,2
3530,0,0,-17.1,5.23,959.43,5.13,0.1000004,0,-22.33,4
3531,1,0,72.11,83.45,247.21,1.32,82.13,18,-11.34,1
3532,1,0,112.03,124.21,18459.99,98.94,25.27,0,-12.18,1
3533,1,0,52.46,63.73,407.39,2.18,61.55,56,-11.27,2
3534,0,0,237.66,249.67,209.47,1.12,248.55,237,-12.01,2
3535,1,0,13.57,26.48,1917.46,10.26,16.22,0,-12.91,2
3536,1,1,8.36,11.81,2552.62,11.81,0,0,-3.45,1
3537,1,0,38.6,47.25,4460.64,23.88,23.37,18,-8.65,2
3538,1,0,4.45,14,314.01,1.68,12.32,0,-9.55,2
3539,1,0,77.69,89.85,127.61,0.69,89.16,48,-12.16,1
3540,1,0,121.57,137.64,48.14,0.26,137.38,137,-16.07,1
3541,0,0,29.25,40.27,974.49,5.23,35.04,30,-11.02,2
3542,1,0,5.65,9.92,23.37,0.13,9.79,0,-4.27,2
3543,1,0,4.62,10.68,617.88,3.29,7.39,0,-6.06,2
3544,1,0,155.9,171.53,1091.73,5.85,165.68,120,-15.63,2
3545,1,0,28.72,37.9,1108.01,5.85,32.05,0,-9.179999,2
3546,1,0,64.95,80.58,902.93,4.82,75.76,60,-15.63,2
3547,1,0,0.93,16.05,586.71,3.12,12.93,0,-15.12,2
3548,1,1,241.71,257.38,-73.17,-0.39,257.77,233,-15.67,2
3549,1,0,41.05,62.99,3728.55,18.49,44.5,0,-21.94,2
3550,1,1,77.68,85.19,69.02,0.37,84.82,66,-7.51,1
3551,1,0,26.94,32.23,6044.76,32.23,0,0,-5.29,2
3552,1,0,27.94,51.41,336.91,1.67,49.74,48,-23.47,6
3553,1,0,-4.6,5.4,155.8,0.83,4.57,0,-10,1
3554,1,0,-1.14,8.86,654.45,3.5,5.36,0,-10,4
3555,1,0,45.78,69.48,461.34,2.47,67.01,0,-23.7,1
3556,1,0,5.63,18.81,572.93,3.07,15.74,0,-13.18,2
3557,1,0,362.29,370.5,-78.28,-0.42,370.92,282,-8.21,1
3558,0,0,-0.94,4.49,352.24,1.88,2.61,0,-5.43,2
3559,1,0,17.28,31.06,2627.84,13.84,17.22,0,-13.78,2
3560,1,1,15.21,20.59,1755.81,9.4,11.19,0,-5.38,1
3561,1,0,52.3,61.39,1353.19,7.26,54.13,24,-9.09,1
3562,1,0,103.79,124.43,1302.86,6.6,117.83,57,-20.64,3
3563,0,0,167.44,181.74,28435.28,150.74,31,21,-14.3,2
3564,1,0,42.56,58.48,252.14,1.33,57.15,24,-15.92,1
3565,1,0,24.83,31.43,1026.43,5.51,25.92,0,-6.6,2
3566,1,0,-6.16,6.84,1383.93,6.57,0.27,0,-13,2
3567,1,0,296.71,311.91,60.17,0.32,311.59,288,-15.2,2
3568,1,0,104.99,115.43,66.67,0.35,115.08,84,-10.44,1
3569,1,0,9.98,16.78,243.12,1.29,15.49,0,-6.8,2
3570,1,0,27.25,34.46,146.62,0.79,33.67,21,-7.21,2
3571,1,0,21.01,31.36,2431.17,12.57,18.79,0,-10.35,2
3572,1,0,70.27,88.18999,35231.18,73.14,15.05,0,-17.92,3
3573,1,0,14.84,19.55,545.89,2.92,16.63,0,-4.71,1
3574,1,0,23.58,34.55,78.35,0.42,34.13,24,-10.97,2
3575,0,0,13.65,18.43,3619.72,18.43,0,0,-4.78,1
3576,1,0,47.09,69.6,578.19,3.1,66.5,27,-22.51,2
3577,1,0,-5.38,3.88,729.41,3.56,0.32,0,-9.26,2
3578,1,0,57.13,68.02,242.34,1.3,66.72,60,-10.89,2
3579,1,0,-5.16,1.95,237.24,1.29,0.66,0,-7.11,2
3580,1,0,14.22,21.03,226.8,1.22,19.81,0,-6.81,2
3581,1,0,-4.97,5.22,480.57,2.22,3,0,-10.19,2
3582,1,0,49.08,58.19,7.07,0.04,58.15,48,-9.11,2
3583,1,0,173.4,184.58,33550.56,131.66,52.92,0,-11.18,4
3584,1,0,3.22,9.030001,1234.22,5.99,3.04,0,-5.81,2
3585,1,0,-0.41,6.96,170.11,0.91,6.05,0,-7.37,1
3586,0,0,35.92,40.78,9971.69,40.78,0,0,-4.86,1
3587,1,0,106.83,119.23,828.07,4.44,114.79,56,-12.4,2
3588,1,0,16.94,25.99,1075.77,5.66,20.33,0,-9.049999,2
3589,1,0,6.96,20.61,615.07,3.29,17.32,0,-13.65,2
3590,1,0,-5.7,1.92,339.12,1.74,0.18,0,-7.62,2
3591,1,0,1.74,12.42,443.23,2.33,10.09,0,-10.68,2
3592,1,0,3.37,12.1,774,4.14,7.96,0,-8.73,2
3593,0,0,-2.21,6.87,1406.8,6.82,0.05,0,-9.08,2
3594,0,0,26.27,33,6157.12,33,0,0,-6.73,1
3595,0,0,7.1,16.53,1607.4,8.62,7.91,0,-9.43,1
3596,1,0,317.01,328.41,220.9,1.19,327.22,282,-11.4,1
3597,0,0,11.83,19.64,1649.04,8.73,10.91,0,-7.81,2
3598,1,0,24.34,37.76,100.87,0.54,37.22,36,-13.42,2
3599,1,0,11.26,22.15,1189.87,6.2,15.95,0,-10.89,2
3600,1,0,241.67,250.19,3966.27,20.79,229.4,203,-8.52,1
3601,0,0,56.84,62.93,3905.04,20.93,42,36,-6.09,1
3602,1,0,6.54,14.08,197.9,1.06,13.02,0,-7.54,1
3603,1,0,99.32999,105.91,126.46,0.68,105.23,87,-6.58,2
3604,1,0,54.07,64.11,6092.79,30.13,33.98,0,-10.04,2
3605,1,0,0.52,7.94,402.18,2.16,5.78,0,-7.42,1
3606,1,0,302.26,325.17,252.46,1.34,323.83,246,-22.91,2
3607,1,0,7.56,14.73,1723.72,9.24,5.49,0,-7.17,2
3608,1,0,51.1,68.53,2307.64,12.14,56.39,21,-17.43,2
3609,1,0,133.6,141.5,232.3,1.24,140.26,102,-7.9,2
3610,1,0,119.73,133.75,698.04,3.65,130.1,90,-14.02,2
3611,0,0,84.1,96.69,18036.48,96.69,0,0,-12.59,2
3612,1,0,1.56,17.36,466.08,2.49,14.87,0,-15.8,2
3613,1,0,16.56,27.13,969.09,5.12,22.01,0,-10.57,2
3614,0,0,77.14999,90.21,2375.08,12.02,78.19,5,-13.06,2
3615,1,0,95.16,103.74,296.25,1.59,102.15,81,-8.58,2
3616,1,0,76.81,96.93,1916.73,10.27,86.66,48,-20.12,2
3617,0,0,-3.67,0.28,51.61,0.28,0,0,-3.95,1
3618,0,0,70.48,81.50999,9037.15,81.50999,0,0,-11.03,2
3619,1,0,5.74,16.63,651.43,3.28,13.35,0,-10.89,6
3620,1,0,40.97,48.06,1153.01,6.17,41.89,30,-7.09,3
3621,1,1,75.54,82.73,154.26,0.82,81.91,24,-7.19,1
3622,1,0,75.88,82.74,362.57,1.94,80.8,57,-6.86,2
3623,1,0,25.55,41.83,1270.39,6.35,35.48,0,-16.28,2
3624,1,0,33.87,44.56,304.73,1.63,42.93,24,-10.69,2
3625,1,0,-4.37,0,-253.42,0,0,0,-4.37,1
3626,1,0,32.54,38.9,2234.88,11.98,26.92,0,-6.36,1
3627,0,0,18.15,28.24,1858.24,9.47,18.77,0,-10.09,2
3628,1,0,1.94,3.85,801.08,3.85,0,0,-1.91,1
3629,1,1,16.51,28.07,142.75,0.75,27.32,18,-11.56,2
3630,1,1,74.9,88.38,1044.96,5.51,82.87,0,-13.48,2
3631,1,0,2.21,9.55,742.77,3.72,5.83,0,-7.34,2
3632,1,0,1.63,13.39,1581.03,8.39,5,0,-11.76,2
3633,1,0,8.059999,25,1053.26,5.18,19.82,0,-16.94,2
3634,1,1,38.35,44.89,-18.07,-0.11,45,45,-6.54,2
3635,1,0,12.66,21.45,513.68,2.75,18.7,0,-8.79,1
3636,1,0,8.68,15.48,1279.02,6.85,8.63,0,-6.8,2
3637,1,0,7.5,16.29,916.49,4.71,11.58,0,-8.79,2
3638,1,0,42.37,63.99,566.84,3.04,60.95,27,-21.62,2
3639,1,0,32.29,44.75,5114.32,26.01,18.74,0,-12.46,2
3640,1,0,161.3,168.28,123.93,0.67,167.61,144,-6.98,1
3641,1,0,2.75,13.22,133.75,0.72,12.5,0,-10.47,1
3642,0,0,57.36,70.93,8876.54,55.93,15,0,-13.57,2
3643,1,0,71.9,78.39001,268,1.43,76.96,57,-6.49,2
3644,1,1,0.95,6.98,1276.81,6.84,0.14,0,-6.03,1
3645,1,0,7.36,11.65,214.33,1.15,10.5,0,-4.29,1
3646,1,0,31.9,62.05,1888.36,10.13,51.92,0,-30.15,2
3647,0,0,1.81,8.61,723.15,3.61,5,0,-6.8,2
3648,0,0,21.99,27.8,3400.18,17.4,10.4,0,-5.81,2
3649,1,0,22.21,38.95,2886.94,14.92,24.03,5,-16.74,2
3650,1,0,65.77,79.92,691.63,3.71,76.21,0,-14.15,2
3651,1,0,17.47,24.92,275.06,1.46,23.46,0,-7.45,2
3652,1,0,15.38,33.09,276.36,1.48,31.61,0,-17.71,2
3653,1,0,32.64,40.27,1322.24,7.09,33.18,0,-7.63,1
3654,1,0,-3.17,2.14,262.22,1.39,0.75,0,-5.31,2
3655,1,0,13.17,19.28,825.12,4.43,14.85,0,-6.11,1
3656,1,0,8.65,16.74,1292.91,6.83,9.91,0,-8.09,4
3657,1,0,15.82,38.6,1252.69,6.46,32.14,0,-22.78,2
3658,1,0,12.1,19.14,1050.79,5.63,13.51,0,-7.04,1
3659,1,0,13.04,30.65,766.7,4.12,26.53,0,-17.61,2
3660,1,0,9.27,18.3,282.15,1.5,16.8,0,-9.03,2
3661,1,0,18.25,43.22,294.32,1.58,41.64,0,-24.97,1
3662,1,0,2.75,7.93,242.53,1.3,6.63,0,-5.18,2
3663,1,0,5.58,13.13,475.12,2.53,10.6,0,-7.55,2
3664,1,0,2.92,8.589999,404.47,2.11,6.48,0,-5.67,2
3665,1,0,50.22,62.2,2164.52,11.17,51.03,0,-11.98,3
3666,1,0,38.43,54.62,284.5,1.52,53.1,0,-16.19,1
3667,1,0,21.69,30,1016.09,5.4,24.6,0,-8.309999,2
3668,1,0,13.27,31.44,4092.78,21.94,9.5,0,-18.17,4
3669,1,0,7.03,14.05,1080.18,5.8,8.25,0,-7.02,2
3670,1,0,-7.71,3.95,538.37,2.87,1.08,0,-11.66,2
3671,0,0,34.43,46.26,7241.82,38.52,7.74,0,-11.83,2
3672,0,0,206.82,214.76,63009.24,214.76,0,0,-7.94,2
3673,1,0,6.14,20.87,209.75,1.12,19.75,0,-14.73,1
3674,1,0,120.36,160.25,9869.46,42.68,117.57,0,-39.89,3
3675,1,0,310.5,324.07,43.75,0.24,323.83,309,-13.57,4
3676,1,0,-0.63,5.4,314.66,1.69,3.71,0,-6.03,1
3677,1,0,31.7,47.59,2698.51,14.46,33.13,0,-15.89,1
3678,1,0,13.07,18.83,20.73,0.11,18.72,0,-5.76,3
3679,1,0,18.04,30.13,685.05,3.67,26.46,0,-12.09,2
3680,1,0,53.47,58.24,-60.85,-0.32,58.56,58,-4.77,2
3681,0,0,2.04,11.34,129.9,0.7,10.64,0,-9.3,1
3682,1,0,79.89,90.21,181.51,0.97,89.24,66,-10.32,1
3683,1,0,4.76,8.98,137.27,0.74,8.24,0,-4.22,2
3684,1,0,-1.45,12.15,1448.97,7.77,4.38,0,-13.6,6
3685,1,0,-2.84,5.11,497.64,2.68,2.43,0,-7.95,3
3686,1,0,21.7,28.2,5.87,0.03,28.17,18,-6.5,1
3687,0,0,-0.1,6.02,413.46,2.22,3.8,0,-6.12,2
3688,1,0,83.28,91.46,322.54,1.73,89.73,54,-8.18,1
3689,0,0,5.58,17.38,2482,12.02,5.36,0,-11.8,3
3690,1,0,11.05,20.73,4014.17,20.73,0,0,-9.68,2
3691,1,0,67.93,83.83,389.45,2.09,81.74,60,-15.9,2
3692,1,0,-4.800001,13.37,1281.75,6.57,6.800001,24,-18.17,4
3693,1,0,15.67,35.62,6419.51,29.01,6.61,0,-19.95,2
3694,1,0,2.77,8.96,852.83,4.57,4.39,0,-6.19,1
3695,0,0,1.77,8.83,681.75,3.65,5.18,0,-7.06,1
3696,1,0,18.1,30.05,4536.93,23.01,7.04,0,-11.95,2
3697,1,0,2.78,15.76,697.65,3.62,12.14,0,-12.98,2
3698,0,0,50,63.71,313.55,1.68,62.03,30,-13.71,1
3699,1,0,11.52,19.47,757.38,3.93,15.54,0,-7.95,2
3700,1,0,133.21,141.16,1016.34,5.45,135.71,114,-7.95,2
3701,1,0,93.09,107.82,146.43,0.79,107.03,57,-14.73,2
3702,1,0,330.05,343.18,301.13,1.61,341.57,330,-13.13,2
3703,1,0,-5.76,3.6,443.15,2.37,1.23,0,-9.36,1
3704,1,0,49.1,55.85,5043.14,27.03,28.82,0,-6.75,2
3705,0,0,-4.05,0.22,49.09,0.22,0,0,-4.27,2
3706,1,0,59.1,82.84,1696.13,8.87,73.97,21,-23.74,4
